"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:47:01,FALSE,NA,"1598992195864113152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luvnaa_jaem",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:46:52,FALSE,NA,"1598992156311826432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rinioktavian",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:46:49,FALSE,NA,"1598992141644353537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","charism__ark",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:46:47,FALSE,NA,"1598992135365480453",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ini_pororoo",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:46:43,FALSE,NA,"1598992117988491264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CHANGW00K",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:46:38,FALSE,NA,"1598992097063108608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","qmrzmn_",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:46:24,FALSE,NA,"1598992038275710976",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CheorinJ",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:46:03,FALSE,NA,"1598991952485449731",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rinanurullita",343,TRUE,FALSE,NA,NA
"RT @Yunus_portrait: 📡 Getaran gempa Garut sore ini dilaporkan diarasakan di Ciamis, Tasikmalaya, Bandung, hingga Cianjur. Melalui unggahan…",FALSE,0,NA,2022-12-03 10:45:59,FALSE,NA,"1598991933237383170",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abidedenmukti",3,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:45:49,FALSE,NA,"1598991893039583232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dalamhatixx",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:45:47,FALSE,NA,"1598991883312984065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leeana2811",343,TRUE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:45:45,FALSE,NA,"1598991875993931776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arni_41",71,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:45:39,FALSE,NA,"1598991851557908480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dapanihhhh",343,TRUE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:45:32,FALSE,NA,"1598991819416956928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rayanbeard_",71,TRUE,FALSE,NA,NA
"habis gempa di garus yang kerasa gede, terbitlah asupan sore menyegarkan

#Gempa #garut #gempagarut #cianjur… https://t.co/uIJPoCBsDZ",FALSE,0,NA,2022-12-03 10:45:30,TRUE,NA,"1598991812836093954",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CarolAzhari",0,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:45:30,FALSE,NA,"1598991810151723009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AntoPutra301",343,TRUE,FALSE,NA,NA
"RT @aldyr27: semoga keluargaku yang ada di garut , dalam keadaan baik-baik saja 🤍 #gempa #bmkg #garut",FALSE,0,NA,2022-12-03 10:45:25,FALSE,NA,"1598991789461233664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ayupramesti115",3,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:45:15,FALSE,NA,"1598991747685978113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dramdhan9",343,TRUE,FALSE,NA,NA
"📡 Getaran gempa Garut sore ini dilaporkan diarasakan di Ciamis, Tasikmalaya, Bandung, hingga Cianjur. Melalui ungga… https://t.co/ZgLcr6t1NT",FALSE,6,NA,2022-12-03 10:45:07,TRUE,NA,"1598991714773270531",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yunus_portrait",3,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:45:03,FALSE,NA,"1598991698172207104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Radar_Garut",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:44:58,FALSE,NA,"1598991678861631489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haloninot",343,TRUE,FALSE,NA,NA
"RT @florieliciouss: 3 hari sebelumnya di Garut ...Pipa Pembangkit Listrik Tenaga Mikrohidro (PLTMH) Cirompang, di Kecamatan Bungbulang, Kab…",FALSE,0,NA,2022-12-03 10:44:56,FALSE,NA,"1598991668065472512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marSyaheedAS",4,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:44:55,FALSE,NA,"1598991666329026562",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","qnun_amin",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:44:51,FALSE,NA,"1598991649937715202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KangKaosNVD",343,TRUE,FALSE,NA,NA
"RIP Indonesia
Pray For Garut 🙏
#garut #prayforgarut",FALSE,1,NA,2022-12-03 10:44:50,FALSE,NA,"1598991642887073794",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","a_hajii",0,FALSE,FALSE,NA,NA
"Gempa bumi baru saja terjadi di Kab. Garut. Segini guncangannya #gempa #garut https://t.co/MEfcee7VFB",FALSE,2,NA,2022-12-03 10:44:32,FALSE,NA,"1598991567179902978",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","intuiseemedia",1,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:44:19,FALSE,NA,"1598991512804954112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nai_jklmnopqrs",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:44:17,FALSE,NA,"1598991504718319617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cahlantana",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:44:03,FALSE,NA,"1598991447176679424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PinokioIndonesi",343,TRUE,FALSE,NA,NA
"Alhamdulillah garut kec cikajang kondisi baik baik saja

#garut
#gempa",FALSE,1,NA,2022-12-03 10:43:55,FALSE,NA,"1598991414872113152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fiinacitranisa",0,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:43:35,FALSE,NA,"1598991331246084098",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kalempongjawi2",343,TRUE,FALSE,NA,NA
"3 hari sebelumnya di Garut ...Pipa Pembangkit Listrik Tenaga Mikrohidro (PLTMH) Cirompang, di Kecamatan Bungbulang,… https://t.co/J9yfrPYlqp",FALSE,8,NA,2022-12-03 10:43:29,TRUE,NA,"1598991305962827776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","florieliciouss",4,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:42:39,FALSE,NA,"1598991096180506624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bos_Boscang",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:42:23,FALSE,NA,"1598991027939180544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kang_Ocit",343,TRUE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:41:48,FALSE,NA,"1598990881453150209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DakerWildan",71,TRUE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:41:41,FALSE,NA,"1598990849836449792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iyapasih",71,TRUE,FALSE,NA,NA
"Stay safe semuanya #garut https://t.co/PZjYYPO0Vw",FALSE,2,NA,2022-12-03 10:41:39,FALSE,NA,"1598990843356274690",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsripped",1,FALSE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:41:36,FALSE,NA,"1598990832077770754",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","putriiiiiindh",71,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:41:32,FALSE,NA,"1598990815036334080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ara1991_arum",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:41:26,FALSE,NA,"1598990789417512961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BejoeGombong",343,TRUE,FALSE,NA,NA
"Langsung keluar rumah bawa bocil 🙃🫠 #Gempa #Garut",FALSE,0,NA,2022-12-03 10:41:06,FALSE,NA,"1598990706257059840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aiuayou",0,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:41:03,FALSE,NA,"1598990693867089920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prastayo_16",343,TRUE,FALSE,NA,NA
"Semoga gak ada kerusakan #garut https://t.co/fOTFkECJ9N",FALSE,1,NA,2022-12-03 10:40:57,FALSE,NA,"1598990669162614784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","boleh7676",0,FALSE,FALSE,NA,NA
"RESULT JAPAN VOCTOTO 03/12/2022

Result : 7587 | Shio : TIKUS

MASUK : https://t.co/1OhBSGpwHI

#voctoto… https://t.co/fx83Su0RDM",FALSE,1,NA,2022-12-03 10:40:57,TRUE,NA,"1598990667497496576",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","priskacsto",0,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:40:48,FALSE,NA,"1598990630776352768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","f_sulaya",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:40:41,FALSE,NA,"1598990601445265410",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hezzrah1",343,TRUE,FALSE,NA,NA
"Woy lah kenapa jadi sering gempa gini jawa barat yah???

#Gempa  #GempaBumi  #garut https://t.co/XE9pZOyTxG",FALSE,0,NA,2022-12-03 10:40:24,FALSE,NA,"1598990530641162240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DianaPu52474716",0,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:40:12,FALSE,NA,"1598990477214494720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Astraji81646242",343,TRUE,FALSE,NA,NA
"semoga selalu ada dalam lindungan-Nya 🤲
#garut #GempaBumi https://t.co/p82F4bLE0I",FALSE,1,NA,2022-12-03 10:40:07,FALSE,NA,"1598990457463517185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nurfit000005",0,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:40:05,FALSE,NA,"1598990450052202496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alvinmalana",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:40:02,FALSE,NA,"1598990436341002240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fauzanammar",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:40:00,FALSE,NA,"1598990428791263238",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4l4m4j4",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:40:00,FALSE,NA,"1598990426568273921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ddyjubaedi",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:39:51,FALSE,NA,"1598990390928867328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iOne_Pray",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:39:51,FALSE,NA,"1598990390228840448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hahahih44492329",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:39:48,FALSE,NA,"1598990375699779584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","indri427",343,TRUE,FALSE,NA,NA
"RT @MySumatera: STAY SAFE GARUT ‼️

Telah terjadi Gempa berkekuatan 6,4 magnitudo di Garut, Jawa Barat, sekitar pukul 16.49 WIB (3/12) samp…",FALSE,0,NA,2022-12-03 10:39:47,FALSE,NA,"1598990372092661760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","miaaSBA",3,TRUE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:39:44,FALSE,NA,"1598990358914158592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ggaaaa_dw",71,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:39:35,FALSE,NA,"1598990323652317184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArryWijay4",343,TRUE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:39:33,FALSE,NA,"1598990314110615552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Coffeecouple_",71,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:39:28,FALSE,NA,"1598990294699372546",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mariaaxcella",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:39:28,FALSE,NA,"1598990292296019968",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RamadridJannah",343,TRUE,FALSE,NA,NA
"Gempa bumi bermagnitudo M6,4 menghantam Garut, Jawa Barat.

""Info Gempa Mag:6.4, 03-Des-22 16:49:41 WIB, Lok:7.51 L… https://t.co/WXmUEZpejg",FALSE,0,NA,2022-12-03 10:39:17,TRUE,NA,"1598990248377454593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ruangprojectmed",0,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:39:12,FALSE,NA,"1598990225983741952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karawangID",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:39:01,FALSE,NA,"1598990178894622721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","justforyuw",343,TRUE,FALSE,NA,NA
"Gempa bumi Kabupaten Garut, Jawa Barat. #gempabumi #garut #gempa #BMKG

https://t.co/pZn9YxRZmu",FALSE,1,NA,2022-12-03 10:38:58,FALSE,NA,"1598990166668247040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Radar_Cirebon",0,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:38:51,FALSE,NA,"1598990140319600647",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Laskovayamala",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:38:38,FALSE,NA,"1598990084929617920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tukangbadjigur",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:38:37,FALSE,NA,"1598990080731119616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","25perak",343,TRUE,FALSE,NA,NA
